PersonId,Gender,DateOfBirth,SeekingCounselors,HighSchool,City,State,ZipCode,RaceEthnicity,ParentEduLevel
32443,unidentified,2005-07-09,1,Wayzata High School,ROCHESTER,MN,55906,white,master degree
32444,unidentified,2005-07-08,1,Century Senior High,ROCHESTER,MN,55901,unidentified,high school
32445,male,2005-07-07,0,John Marshall Senior High,ROSEVILLE,MN,55113,white,associate degree
32446,male,2005-07-06,1,St. Anthony Village High School,VALLEY,MN,55124,white,associate degree
32447,unidentified,2005-07-05,0,Open World Learning Community,WABASSO,MN,56293,white,high school
32448,unidentified,2005-07-04,0,St. Charles Secondary,WINTHROP,MN,55396,white,associate degree
32449,unidentified,2005-07-03,1,Twin Cities Academy High School,WOODBURY,MN,55125,Black or African American,bachelor degree
32450,unidentified,2005-07-02,0,Apple Valley Senior High,WOODBURY,MN,55125,white,high school
32451,unidentified,2005-07-01,0,Roseville Area Senior High,WOODBURY,MN,55129,white,bachelor degree
32452,male,2005-08-31,0,Francis Howell Central High,BALLWIN,MO,63021,Black or African American,bachelor degree
32453,unidentified,2005-09-01,1,Francis Howell North High,CHARLES,MO,63304,white,high school
32454,male,2005-10-14,1,Webb City High,CHARLES,MO,63303,American Indian or Alaska Native,master degree
32455,unidentified,2005-10-13,1,Clayton High School,CHARLES,MO,63304,Hispanic,high school
32456,unidentified,2005-10-12,1,Rock Bridge Sr. High,CHESTERFIELD,MO,63017,Hispanic,bachelor degree
32457,unidentified,2005-10-11,1,David H. Hickman High,CITY,MO,64870,Hispanic,associate degree
32458,male,2005-10-10,1,Park Hill South High,CITY,MO,64153,Asian,bachelor degree
32459,male,2005-10-09,0,Truman High,CITY,MO,64108,Pacific Islander,high school
32460,unidentified,2005-10-08,1,Park Hill High School,CLAYTON,MO,63105,white,high school
32461,unidentified,2005-10-07,0,Kirkwood High School,COLUMBIA,MO,65203,white,high school
32462,unidentified,2005-10-06,1,Lee'S Summit West High,COLUMBIA,MO,65203,Hispanic,master degree
32463,male,2005-10-05,0,Lee'S Summit North High,EUREKA,MO,63025,white,associate degree
32464,unidentified,2005-10-04,0,Lee'S Summit Sr. High,HEIGHTS,MO,63043,Hispanic,high school
32465,unidentified,2005-10-03,1,Metro Academic and Classical High School,INDEPENDENCE,MO,64055,unidentified,high school
32466,unidentified,2005-10-02,0,Lindbergh High School,KIRKWOOD,MO,63122,Hispanic,bachelor degree
32467,unidentified,2005-10-01,1,Webster Groves High,LOUIS,MO,63108,white,bachelor degree
32468,unidentified,2005-09-30,1,Carnahan School of the Future,LOUIS,MO,63126,Black or African American,high school
32469,unidentified,2005-09-29,0,Oakville Sr. High,LOUIS,MO,63119,American Indian or Alaska Native,associate degree
32470,female,2005-09-28,1,Marquette High School,LOUIS,MO,63118,Black or African American,high school
32471,unidentified,2005-09-27,0,Eureka Sr. High,LOUIS,MO,63129,white,high school
32472,male,2005-09-26,0,South High,RIVERSIDE,MO,64150,Hispanic,associate degree
32473,male,2005-09-25,1,Lincoln College Preparatory Academy,SPRINGFIELD,MO,65802,white,high school
32474,unidentified,2005-09-24,0,Central High School,SUMMIT,MO,64082,Black or African American,high school
32475,male,2005-09-23,0,Pattonville Sr. High,SUMMIT,MO,64086,white,master degree
32476,unidentified,2005-09-22,0,Francis Howell High,SUMMIT,MO,64063,white,bachelor degree
32477,unidentified,2005-09-21,1,Oak Grove High School,CHRISTIAN,MS,39571,white,associate degree
32478,male,2005-09-20,1,Pelahatchie Attendance Center,HATTIESBURG,MS,39402,white,high school
32479,unidentified,2005-09-19,1,Pass Christian High,PELAHATCHIE,MS,39145,Black or African American,bachelor degree
32480,male,2005-09-18,1,Petal High,PETAL,MS,39465,Black or African American,bachelor degree
32481,unidentified,2005-09-17,1,Sentinel High School,BENTON,MT,59442,white,associate degree
32482,unidentified,2005-09-16,1,Gardiner High School,GARDINER,MT,59030,white,associate degree
32483,unidentified,2005-09-15,0,Fort Benton High School,KALISPELL,MT,59901,Black or African American,bachelor degree
32484,male,2005-09-14,1,Hellgate High School,MISSOULA,MT,59801,white,high school
32485,unidentified,2005-09-13,0,Glacier High School,MISSOULA,MT,59801,Black or African American,bachelor degree
32486,unidentified,2005-09-12,1,Polson High School,POLSON,MT,59860,Hispanic,bachelor degree
32487,female,2005-09-11,0,Union Pines High,ASHEVILLE,NC,28803,white,high school
32488,male,2005-09-10,0,Carrboro High School,CAMERON,NC,28326,white,bachelor degree
32489,female,2005-09-09,1,Olympic -​ Biotech Health Publi,CARRBORO,NC,27510,Black or African American,associate degree
32490,unidentified,2005-09-08,0,Surry Central High,CARY,NC,27511,Asian,high school
32491,male,2005-09-07,1,Durham School Of The Arts,CHARLOTTE,NC,28205,white,high school
32492,unidentified,2005-09-06,1,East Henderson High,CHARLOTTE,NC,28212,Hispanic,master degree
32493,unidentified,2005-09-05,0,Terry Sanford High,CITY,NC,27344,white,associate degree
32494,unidentified,2005-09-04,1,Page High,DOBSON,NC,27017,white,high school
32495,female,2005-09-03,0,Topsail High,DURHAM,NC,27701,white,high school
32496,male,2005-09-02,0,Orange High,FAYETTEVILLE,NC,28303,Black or African American,master degree
32497,unidentified,2005-10-15,1,North Mecklenburg High,FUQUAY-VARIN,NC,27526,white,high school
32498,unidentified,2005-10-16,0,Ashe County High,GREENSBORO,NC,27405,unidentified,associate degree
32499,male,2005-10-17,0,Burns High,GREENSBORO,NC,27406,white,high school
32500,unidentified,2005-10-18,0,Lincolnton High,HAMPSTEAD,NC,28443,white,high school
32501,unidentified,2005-10-20,1,Butler High,HENDERSONVIL,NC,28792,Pacific Islander,bachelor degree
32502,unidentified,2005-10-19,1,Kings Mountain High,HENDERSONVIL,NC,28791,white,associate degree
32503,male,2005-10-21,1,A C Reynolds High,HICKORY,NC,28601,Asian,bachelor degree
32504,unidentified,2005-10-22,1,Cary High,HILLSBOROUGH,NC,27278,unidentified,bachelor degree
32505,unidentified,2005-10-25,1,Salisbury High,HUNTERSVILLE,NC,28078,white,high school
32506,male,2005-10-24,1,Manteo High School,JEFFERS,NC,28694,white,associate degree
32507,unidentified,2005-10-23,0,East Mecklenburg High,LAWNDALE,NC,28090,white,high school
32508,unidentified,2005-11-01,1,Leesville Road High,LINCOLNTON,NC,28092,white,associate degree
32509,male,2005-10-31,0,Southern Guilford High,LINCOLNTON,NC,28092,white,associate degree
32510,unidentified,2005-10-30,1,Fuquay-​Varina High,MANTEO,NC,27954,white,bachelor degree
32511,unidentified,2005-10-29,0,Freedom High,MATTHEWS,NC,28105,white,bachelor degree
32512,unidentified,2005-10-28,0,North Henderson High,MEBANE,NC,27302,Hispanic,associate degree
32513,male,2005-10-27,1,West Lincoln High,MOCKSVILLE,NC,27028,white,bachelor degree
32514,unidentified,2005-10-26,0,Eastern Alamance High,MORGANTON,NC,28655,unidentified,bachelor degree
32515,unidentified,2005-11-03,1,West Henderson High,MORGANTON,NC,28655,white,high school
32516,unidentified,2005-11-02,1,Sanderson High,MOUNTA,NC,28086,white,high school
32517,male,2005-11-09,0,Robert L. Patton High School,MOUNTA,NC,27041,white,high school
32518,unidentified,2005-11-08,1,Davie County High,NEWTON,NC,28658,unidentified,high school
32519,unidentified,2005-11-07,0,Saint Stephens High,PITTSBORO,NC,27312,white,bachelor degree
32520,unidentified,2005-11-06,0,Newton-​Conover High,RALEIGH,NC,27613,Hispanic,bachelor degree
32521,unidentified,2005-11-05,1,East Surry High,RALEIGH,NC,27609,white,high school
32522,unidentified,2005-11-04,0,Northwood High,RALEIGH,NC,27614,white,associate degree
32523,unidentified,2005-11-11,0,Wakefield High,RALEIGH,NC,27615,Black or African American,high school
32524,unidentified,2005-11-10,0,Millbrook High,RO,NC,28726,white,high school
32525,unidentified,2005-11-13,1,East Rowan High,SALISBURY,NC,28144,unidentified,high school
32526,unidentified,2005-11-12,1,Jordan Matthews High,SALISBURY,NC,28146,white,high school
32527,unidentified,2005-11-14,1,Smoky Mountain High,SYLVA,NC,28779,Hispanic,associate degree
32528,unidentified,2005-11-16,1,Tuscola High,WAYNESVILLE,NC,28786,white,bachelor degree
32529,male,2005-11-15,1,North Buncombe High,WEAVERVILLE,NC,28787,white,high school
32530,unidentified,2005-11-19,1,Wilkes Central High,WILKESBORO,NC,28697,Black or African American,high school
32531,unidentified,2005-11-18,0,North High School,FARGO,ND,58102,Black or African American,high school
32532,male,2005-11-17,1,Kennett High School,BEDFORD,NH,3110,white,high school
32533,unidentified,2005-11-20,0,Exeter High School,BETHLEHEM,NH,3574,Hispanic,high school
32534,female,2005-11-21,1,Lin-​Wood Public School (High),CONCORD,NH,3301,white,associate degree
32535,unidentified,2005-11-28,0,Profile Senior High School,CONWAY,NH,3860,white,associate degree
32536,female,2005-11-27,0,White Mountains Regional High,EXETER,NH,3833,white,bachelor degree
32537,unidentified,2005-11-26,1,Goffstown High School,GOFFSTOWN,NH,3045,Hispanic,associate degree
32538,male,2005-11-25,0,Hanover High School,HANOVER,NH,3755,Pacific Islander,bachelor degree
32539,unidentified,2005-11-24,1,Bedford High School,LINCOLN,NH,3251,Black or African American,bachelor degree
32540,male,2005-11-23,1,Concord High School,PORTSMOUTH,NH,3801,Pacific Islander,master degree
32541,male,2005-11-22,0,Portsmouth High School,WEARE,NH,3281,white,high school
32542,male,2005-11-29,1,John Stark Regional High Sch,WHITEFIELD,NH,3598,white,high school
32543,unidentified,2005-11-30,0,High Tech High School,BERGEN,NJ,7047,Hispanic,bachelor degree
32544,female,2005-12-01,0,Dr. Ronald E. McNair Academic High School,BERNARDSVILLE,NJ,7924,white,high school
32545,male,2005-12-03,1,Haddonfield Memorial High School,CHATHAM,NJ,7928,white,high school
32546,unidentified,2005-12-02,0,Governor Livingston High School,CITY,NJ,7302,white,bachelor degree
32547,female,2005-12-04,0,Highland Park High School,CRESSKILL,NJ,7626,white,high school
32548,female,2005-12-06,0,West Windsor-​Plainsboro High School South,DEMAREST,NJ,7627,white,associate degree
32549,male,2005-12-05,1,High Technology High School,DOVER,NJ,7801,white,high school
32550,unidentified,2005-12-07,1,Livingston Senior High School,EDISON,NJ,8837,white,high school
32551,unidentified,2005-12-08,1,West Morris Mendham High School,EDISON,NJ,8817,white,associate degree
32552,unidentified,2005-12-09,1,Memorial High School,ELIZABETH,NJ,7202,white,associate degree
32553,female,2005-12-10,1,Biotechnology High School,ELIZABETH,NJ,7208,white,associate degree
32554,unidentified,2005-12-11,1,Bergen County Academies,FREEHOLD,NJ,7728,Black or African American,bachelor degree
32555,unidentified,2005-12-12,0,Bergen County Technical High School,HACKENSACK,NJ,7601,Hispanic,high school
32556,unidentified,2005-12-14,1,Middlesex County Academy,HADDONFIELD,NJ,8033,white,bachelor degree
32557,unidentified,2005-12-13,0,Academy of Allied Health and Science,HEIGHTS,NJ,7922,white,associate degree
32558,unidentified,2005-12-15,1,Elizabeth High School,HILL,NJ,8003,white,bachelor degree
32559,unidentified,2005-12-16,0,Chatham High School,HOOK,NJ,7732,white,high school
32560,female,2005-12-17,0,Millburn High School,JCT,NJ,8550,Hispanic,bachelor degree
32561,unidentified,2005-12-18,1,Rumson-​Fair Haven Regional High School,LAKES,NJ,7046,unidentified,high school
32562,unidentified,2005-12-19,0,North Star Academy Cs Of Newark,LINCROFT,NJ,7738,Black or African American,associate degree
32563,unidentified,2005-12-20,1,Montgomery High School,LINWOOD,NJ,8221,white,high school
32564,unidentified,2005-12-21,1,Mountain Lakes High School,LIVINGSTON,NJ,7039,Hispanic,associate degree
32565,unidentified,2005-12-22,0,Westfield High School,MAPLEWOOD,NJ,7040,white,high school
32566,unidentified,2005-12-23,1,Tenafly High School,MENDHAM,NJ,7945,Hispanic,associate degree
32567,unidentified,2005-12-25,0,North Valley Regional High School at Demarest,MILLBURN,NJ,7041,Hispanic,high school
32568,unidentified,2005-12-24,0,Marine Academy of Science and Technology,NEPTUNE,NJ,7753,Hispanic,high school
32569,unidentified,2005-12-26,1,Cresskill High School,NEWARK,NJ,7102,Black or African American,high school
32570,unidentified,2005-12-28,0,J.P. Stevens High School,NEWARK,NJ,7102,white,bachelor degree
32571,unidentified,2005-12-27,0,Bernards High School,NEWARK,NJ,7108,white,bachelor degree
32572,unidentified,2005-12-29,0,Science High School,PARK,NJ,8904,Black or African American,bachelor degree
32573,male,2005-12-31,1,Columbia Senior High School,PARK,NJ,7204,white,bachelor degree
32574,unidentified,2005-12-30,1,Weehawken High School,PLAINS,NJ,7076,Black or African American,bachelor degree
32575,male,2006-01-01,1,Mainland Regional,PLAINS,NJ,7076,white,bachelor degree
32576,male,2006-01-09,1,A. Hamilton Preparatory Academy,PLAINS,NJ,7076,white,associate degree
32577,unidentified,2006-01-08,1,Cherry Hill High School East,PLAINSBORO,NJ,8536,white,associate degree
32578,unidentified,2006-01-07,1,University High School,PROVIDENCE,NJ,7974,white,associate degree
32579,unidentified,2006-01-06,0,Dover High School,RIDGEWOOD,NJ,7451,unidentified,associate degree
32580,unidentified,2006-01-05,1,Academy for Allied Health Sciences,ROCKAWAY,NJ,7866,white,associate degree
32581,unidentified,2006-01-04,0,Academy For Information Technology,RUMSON,NJ,7760,white,high school
32582,unidentified,2006-01-03,1,Union County Magnet High School,SKILLMAN,NJ,8558,unidentified,associate degree
32583,unidentified,2006-01-02,0,West Windsor-​Plainsboro High School North,SUMMIT,NJ,7901,white,high school
32584,male,2006-01-10,0,New Providence High School,TENAFLY,NJ,7670,white,high school
32585,male,2006-01-11,1,Ridgewood High School,TETERBORO,NJ,7608,Hispanic,bachelor degree
32586,male,2006-01-12,0,Morris Hills High School,WEEHAWKEN,NJ,7086,white,bachelor degree
32587,unidentified,2006-01-13,1,Roselle Park High School,WESTFIELD,NJ,7090,Black or African American,high school
32588,unidentified,2006-01-14,1,Summit High School,WOODBURY,NJ,8096,white,associate degree
32589,unidentified,2006-01-15,0,Woodbury Jr-​Sr High School,YORK,NJ,7093,white,high school
32590,unidentified,2006-01-16,1,Moreno Valley High Charter,ALBUQUERQUE,NM,87105,white,bachelor degree
32591,female,2006-01-17,0,Lordsburg High,ALBUQUERQUE,NM,87122,Hispanic,associate degree
32592,unidentified,2006-01-18,0,South Valley Academy,ALBUQUERQUE,NM,87111,white,high school
32593,unidentified,2006-01-19,1,La Cueva High,FARMINGTON,NM,87402,Black or African American,bachelor degree
32594,unidentified,2006-01-22,0,Eldorado High,FIRE,NM,87710,white,high school
32595,unidentified,2006-01-21,0,Piedra Vista High,LORDSBURG,NM,88045,Hispanic,bachelor degree
32596,male,2006-01-20,0,Texico High,RANCHO,NM,87124,white,associate degree
32597,unidentified,2006-02-07,1,Rio Rancho High,ROSWELL,NM,88201,Black or African American,bachelor degree
32598,male,2006-02-06,1,Roswell High,TEXICO,NM,88135,white,bachelor degree
32599,unidentified,2006-02-05,1,Carson High School,CITY,NV,89701,Hispanic,bachelor degree
32600,unidentified,2006-02-04,1,Advanced Technologies Academy ,VEGAS,NV,89106,Hispanic,bachelor degree
32601,male,2006-02-03,1,Brooklyn Technical High School,AKRON,NY,14001,Black or African American,bachelor degree
32602,unidentified,2006-02-02,1,City Honors School at Fosdick-​Masten Park,ALEXANDER,NY,14005,white,associate degree
32603,unidentified,2006-02-01,0,Hutchinson Central Technical High School,AMHERST,NY,14226,white,associate degree
32604,unidentified,2006-01-31,1,South Side High School,ARDSLEY,NY,10502,Asian,high school
32605,unidentified,2006-01-30,0,Horace Greeley High School,ARMONK,NY,10504,Hispanic,bachelor degree
32606,unidentified,2006-01-29,1,Chazy Central Rural Junior-​Senior High School,AVON,NY,14414,Asian,high school
32607,unidentified,2006-01-28,0,Port Chester Senior High School,BABYLON,NY,11702,Black or African American,master degree
32608,unidentified,2006-01-27,0,Garden City High School,BARKER,NY,14012,white,bachelor degree
